Data,Ano,Mes,Dia_semana,Mediana,Coef._Var.,Sem_acontecimentos,antes_copom,semana_copom,Hiato,semana_ata,semana_pos,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,1,2,3,4,5,6,7,8,9,10,11,12,IPC-S,cambio,Meirelles,Tombini,Goldfajn,Expectativa_ponderada,desvio_de_expectativa,BCPresidente,Semana_mes,Tipo_periodo,Mes_categ,Ano_categ,IBC-BR
7/28/2006,2006,7,5,4.27,8.98,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.04,2.18,1,0,0,4.5,-0.23,Henrique Meirelles,4,Semana da Ata,Julho,2006,116.96
8/4/2006,2006,8,5,4.26,8.87,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06,2.172,1,0,0,4.5,-0.24,Henrique Meirelles,1,Semana depois da Ata,Agosto,2006,116.59
8/11/2006,2006,8,5,4.49,10.02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21,2.1616,1,0,0,4.5,-0.01,Henrique Meirelles,2,Sem acontecimentos,Agosto,2006,116.59
8/18/2006,2006,8,5,4.46,9.59,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.19,2.1456,1,0,0,4.5,-0.04,Henrique Meirelles,3,Sem acontecimentos,Agosto,2006,116.59
8/25/2006,2006,8,5,4.45,9.01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,2.1571,1,0,0,4.5,-0.05,Henrique Meirelles,4,Semana antes do copom,Agosto,2006,116.59
9/1/2006,2006,9,5,4.4,9.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16,2.1468,1,0,0,4.5,-0.1,Henrique Meirelles,1,Semana do COPOM,Setembro,2006,116.78
9/8/2006,2006,9,5,4.39,10.79,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.35,2.1582,1,0,0,4.5,-0.11,Henrique Meirelles,2,Semana da Ata,Setembro,2006,116.78
9/15/2006,2006,9,5,4.26,9.71,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,2.154,1,0,0,4.5,-0.24,Henrique Meirelles,3,Semana depois da Ata,Setembro,2006,116.78
9/22/2006,2006,9,5,4.01,10.17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23,2.2177,1,0,0,4.5,-0.49,Henrique Meirelles,4,Sem acontecimentos,Setembro,2006,116.78
9/29/2006,2006,9,5,3.95,10.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23,2.1742,1,0,0,4.5,-0.55,Henrique Meirelles,5,Sem acontecimentos,Setembro,2006,116.78
10/6/2006,2006,10,5,4.08,8.91,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19,2.1636,1,0,0,4.5,-0.42,Henrique Meirelles,1,Sem acontecimentos,Outubro,2006,118.06
10/13/2006,2006,10,5,4.06,9.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,2.1419,1,0,0,4.5,-0.44,Henrique Meirelles,2,Semana antes do copom,Outubro,2006,118.06
10/20/2006,2006,10,5,4.03,9.23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18,2.1457,1,0,0,4.5,-0.47,Henrique Meirelles,3,Semana do COPOM,Outubro,2006,118.06
10/27/2006,2006,10,5,4.02,7.78,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14,2.1378,1,0,0,4.5,-0.48,Henrique Meirelles,4,Semana da Ata,Outubro,2006,118.06
11/3/2006,2006,11,5,4.04,7.47,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14,2.142,1,0,0,4.5,-0.46,Henrique Meirelles,1,Semana depois da Ata,Novembro,2006,118.85
11/10/2006,2006,11,5,4.09,7.74,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3,2.1489,1,0,0,4.5,-0.41,Henrique Meirelles,2,Sem acontecimentos,Novembro,2006,118.85
11/17/2006,2006,11,5,4.13,7.33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.34,2.1593,1,0,0,4.5,-0.37,Henrique Meirelles,3,Sem acontecimentos,Novembro,2006,118.85
11/24/2006,2006,11,5,4.18,7.56,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.31,2.17,1,0,0,4.5,-0.32,Henrique Meirelles,4,Semana antes do copom,Novembro,2006,118.85
12/1/2006,2006,12,5,4.18,7.84,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,2.1672,1,0,0,4.5,-0.32,Henrique Meirelles,1,Semana do COPOM,Dezembro,2006,119.84
12/8/2006,2006,12,5,4.15,8.15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,2.1442,1,0,0,4.5,-0.35,Henrique Meirelles,2,Semana da Ata,Dezembro,2006,119.84
12/15/2006,2006,12,5,4.11,7.83,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.39,2.147,1,0,0,4.5,-0.39,Henrique Meirelles,3,Semana depois da Ata,Dezembro,2006,119.84
12/22/2006,2006,12,5,4.1,7.24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.47,2.1518,1,0,0,4.5,-0.4,Henrique Meirelles,4,Sem acontecimentos,Dezembro,2006,119.84
12/29/2006,2006,12,5,4.09,7.22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.47,2.138,1,0,0,4.5,-0.41,Henrique Meirelles,5,Sem acontecimentos,Dezembro,2006,119.84
1/5/2007,2007,1,5,4.09,7.01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.63,2.1474,1,0,0,4.5,-0.41,Henrique Meirelles,1,Sem acontecimentos,Janeiro,2007,119.69
1/12/2007,2007,1,5,4.05,6.05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.86,2.1421,1,0,0,4.5,-0.45,Henrique Meirelles,2,Sem acontecimentos,Janeiro,2007,119.69
1/19/2007,2007,1,5,4.04,5.93,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.83,2.1307,1,0,0,4.5,-0.46,Henrique Meirelles,3,Semana antes do copom,Janeiro,2007,119.69
1/26/2007,2007,1,5,4.07,6.22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.82,2.136,1,0,0,4.5,-0.43,Henrique Meirelles,4,Semana do COPOM,Janeiro,2007,119.69
2/2/2007,2007,2,5,4.06,6.38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.69,2.0982,1,0,0,4.5,-0.44,Henrique Meirelles,1,Semana da Ata,Fevereiro,2007,120.15
2/9/2007,2007,2,5,3.95,7.57,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.72,2.1033,1,0,0,4.5,-0.55,Henrique Meirelles,2,Semana depois da Ata,Fevereiro,2007,120.15
2/16/2007,2007,2,5,3.88,8.23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.54,2.0913,1,0,0,4.5,-0.62,Henrique Meirelles,3,Sem acontecimentos,Fevereiro,2007,120.15
2/23/2007,2007,2,5,3.83,8.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.43,2.0868,1,0,0,4.5,-0.67,Henrique Meirelles,4,Sem acontecimentos,Fevereiro,2007,120.15
3/2/2007,2007,3,5,3.8,8.71,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.34,2.1274,1,0,0,4.5,-0.7,Henrique Meirelles,1,Semana antes do copom,Março,2007,119.34
3/9/2007,2007,3,5,3.8,8.95,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.48,2.0983,1,0,0,4.5,-0.7,Henrique Meirelles,2,Semana do COPOM,Março,2007,119.34
3/16/2007,2007,3,5,3.77,8.73,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,2.0915,1,0,0,4.5,-0.73,Henrique Meirelles,3,Semana da Ata,Março,2007,119.34
3/23/2007,2007,3,5,3.74,8.26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,2.0652,1,0,0,4.5,-0.76,Henrique Meirelles,4,Semana depois da Ata,Março,2007,119.34
3/30/2007,2007,3,5,3.72,7.87,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,2.0504,1,0,0,4.5,-0.78,Henrique Meirelles,5,Sem acontecimentos,Março,2007,119.34
4/5/2007,2007,4,4,3.7,8.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.48,2.0333,1,0,0,4.5,-0.8,Henrique Meirelles,1,Sem acontecimentos,Abril,2007,121.24
4/13/2007,2007,4,5,3.65,8.75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.57,2.0231,1,0,0,4.5,-0.85,Henrique Meirelles,2,Semana antes do copom,Abril,2007,121.24
4/20/2007,2007,4,5,3.59,9.01,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.45,2.0262,1,0,0,4.5,-0.91,Henrique Meirelles,3,Semana do COPOM,Abril,2007,121.24
4/27/2007,2007,4,5,3.51,10.01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.38,2.0321,1,0,0,4.5,-0.99,Henrique Meirelles,4,Semana da Ata,Abril,2007,121.24
5/4/2007,2007,5,5,3.45,10.42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.31,2.0309,1,0,0,4.5,-1.05,Henrique Meirelles,1,Semana depois da Ata,Maio,2007,122.39
5/11/2007,2007,5,5,3.45,10.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.34,2.0194,1,0,0,4.5,-1.05,Henrique Meirelles,2,Sem acontecimentos,Maio,2007,122.39
5/18/2007,2007,5,5,3.46,10.58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.32,1.963,1,0,0,4.5,-1.04,Henrique Meirelles,3,Sem acontecimentos,Maio,2007,122.39
5/25/2007,2007,5,5,3.38,10.39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.27,1.952,1,0,0,4.5,-1.12,Henrique Meirelles,4,Sem acontecimentos,Maio,2007,122.39
6/1/2007,2007,6,5,3.37,10.26,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,1.9056,1,0,0,4.5,-1.13,Henrique Meirelles,1,Semana antes do copom,Junho,2007,123.46
6/8/2007,2007,6,5,3.4,10.03,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,1.9638,1,0,0,4.5,-1.1,Henrique Meirelles,2,Semana do COPOM,Junho,2007,123.46
6/15/2007,2007,6,5,3.41,9.94,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,1.9097,1,0,0,4.5,-1.09,Henrique Meirelles,3,Semana da Ata,Junho,2007,123.46
6/22/2007,2007,6,5,3.48,7.65,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,1.9334,1,0,0,4.5,-1.02,Henrique Meirelles,4,Semana depois da Ata,Junho,2007,123.46
6/29/2007,2007,6,5,3.49,7.35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,1.9262,1,0,0,4.5,-1.01,Henrique Meirelles,5,Sem acontecimentos,Junho,2007,123.46
7/6/2007,2007,7,5,3.5,8.06,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.42,1.9033,1,0,0,4.5,-1,Henrique Meirelles,1,Sem acontecimentos,Julho,2007,124.29
7/13/2007,2007,7,5,3.5,7.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.47,1.8684,1,0,0,4.5,-1,Henrique Meirelles,2,Semana antes do copom,Julho,2007,124.29
7/20/2007,2007,7,5,3.56,7.27,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.39,1.8606,1,0,0,4.5,-0.94,Henrique Meirelles,3,Semana do COPOM,Julho,2007,124.29
7/27/2007,2007,7,5,3.6,7.67,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.35,1.9069,1,0,0,4.5,-0.9,Henrique Meirelles,4,Semana da Ata,Julho,2007,124.29
8/3/2007,2007,8,5,3.6,7.88,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.28,1.8814,1,0,0,4.5,-0.9,Henrique Meirelles,1,Semana depois da Ata,Agosto,2007,124.25
8/10/2007,2007,8,5,3.64,7.54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.34,1.955,1,0,0,4.5,-0.86,Henrique Meirelles,2,Sem acontecimentos,Agosto,2007,124.25
8/17/2007,2007,8,5,3.67,7.87,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.42,2.0376,1,0,0,4.5,-0.83,Henrique Meirelles,3,Sem acontecimentos,Agosto,2007,124.25
8/24/2007,2007,8,5,3.75,9.14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.42,1.9855,1,0,0,4.5,-0.75,Henrique Meirelles,4,Sem acontecimentos,Agosto,2007,124.25
8/31/2007,2007,8,5,3.87,9.07,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.42,1.962,1,0,0,4.5,-0.63,Henrique Meirelles,5,Semana antes do copom,Agosto,2007,124.25
9/6/2007,2007,9,4,3.71,9.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.42,1.9545,1,0,0,4.5,-0.79,Henrique Meirelles,1,Semana do COPOM,Setembro,2007,125.28
9/14/2007,2007,9,5,3.79,9.26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.49,1.9031,1,0,0,4.5,-0.71,Henrique Meirelles,2,Semana da Ata,Setembro,2007,125.28
9/21/2007,2007,9,5,3.8,8.56,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.32,1.8618,1,0,0,4.5,-0.7,Henrique Meirelles,3,Semana depois da Ata,Setembro,2007,125.28
9/28/2007,2007,9,5,3.8,8.47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,1.8389,1,0,0,4.5,-0.7,Henrique Meirelles,4,Sem acontecimentos,Setembro,2007,125.28
10/5/2007,2007,10,5,3.8,8.97,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23,1.8092,1,0,0,4.5,-0.7,Henrique Meirelles,1,Sem acontecimentos,Outubro,2007,126.31
10/11/2007,2007,10,4,3.83,10.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.34,1.792,1,0,0,4.5,-0.67,Henrique Meirelles,2,Semana antes do copom,Outubro,2007,126.31
10/19/2007,2007,10,5,3.82,10.75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.37,1.7964,1,0,0,4.5,-0.68,Henrique Meirelles,3,Semana do COPOM,Outubro,2007,126.31
10/26/2007,2007,10,5,3.78,10.34,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3,1.7752,1,0,0,4.5,-0.72,Henrique Meirelles,4,Semana da Ata,Outubro,2007,126.31
11/1/2007,2007,11,4,3.77,10.37,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13,1.746,1,0,0,4.5,-0.73,Henrique Meirelles,1,Semana depois da Ata,Novembro,2007,126.17
11/9/2007,2007,11,5,3.87,11.01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17,1.749,1,0,0,4.5,-0.63,Henrique Meirelles,2,Sem acontecimentos,Novembro,2007,126.17
11/16/2007,2007,11,5,3.89,10.69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06,1.7414,1,0,0,4.5,-0.61,Henrique Meirelles,3,Sem acontecimentos,Novembro,2007,126.17
11/23/2007,2007,11,5,3.92,10.87,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09,1.7962,1,0,0,4.5,-0.58,Henrique Meirelles,4,Sem acontecimentos,Novembro,2007,126.17
11/30/2007,2007,11,5,3.95,10.84,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.27,1.7837,1,0,0,4.5,-0.55,Henrique Meirelles,5,Semana antes do copom,Novembro,2007,126.17
12/7/2007,2007,12,5,4.02,9.33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.54,1.7616,1,0,0,4.5,-0.48,Henrique Meirelles,1,Semana do COPOM,Dezembro,2007,126.89
12/14/2007,2007,12,5,4.16,9.28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.54,1.7959,1,0,0,4.5,-0.34,Henrique Meirelles,2,Semana da Ata,Dezembro,2007,126.89
12/21/2007,2007,12,5,4.43,9.66,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.69,1.7966,1,0,0,4.5,-0.07,Henrique Meirelles,3,Semana depois da Ata,Dezembro,2007,126.89
12/28/2007,2007,12,5,4.48,9.09,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.69,1.7713,1,0,0,4.5,-0.02,Henrique Meirelles,4,Sem acontecimentos,Dezembro,2007,126.89
1/4/2008,2008,1,5,4.49,8.55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7,1.7574,1,0,0,4.5,-0.01,Henrique Meirelles,1,Sem acontecimentos,Janeiro,2008,127.22
1/11/2008,2008,1,5,4.29,8.95,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.89,1.7536,1,0,0,4.5,-0.21,Henrique Meirelles,2,Sem acontecimentos,Janeiro,2008,127.22
1/18/2008,2008,1,5,4.38,8.06,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.92,1.785,1,0,0,4.5,-0.12,Henrique Meirelles,3,Semana antes do copom,Janeiro,2008,127.22
1/25/2008,2008,1,5,4.43,6.07,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.98,1.7912,1,0,0,4.5,-0.07,Henrique Meirelles,4,Semana do COPOM,Janeiro,2008,127.22
2/1/2008,2008,2,5,4.43,6.14,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.97,1.7451,1,0,0,4.5,-0.07,Henrique Meirelles,1,Semana da Ata,Fevereiro,2008,126.81
2/8/2008,2008,2,5,4.44,5.92,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.82,1.7681,1,0,0,4.5,-0.06,Henrique Meirelles,2,Semana depois da Ata,Fevereiro,2008,126.81
2/15/2008,2008,2,5,4.27,7.01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.48,1.7541,1,0,0,4.5,-0.23,Henrique Meirelles,3,Sem acontecimentos,Fevereiro,2008,126.81
2/22/2008,2008,2,5,4.29,7.07,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.23,1.704,1,0,0,4.5,-0.21,Henrique Meirelles,4,Sem acontecimentos,Fevereiro,2008,126.81
2/29/2008,2008,2,5,4.3,6.89,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6833,1,0,0,4.5,-0.2,Henrique Meirelles,5,Semana antes do copom,Fevereiro,2008,126.81
3/7/2008,2008,3,5,4.31,6.74,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11,1.6841,1,0,0,4.5,-0.19,Henrique Meirelles,1,Semana do COPOM,Março,2008,126.38
3/14/2008,2008,3,5,4.25,7.18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11,1.6947,1,0,0,4.5,-0.25,Henrique Meirelles,2,Semana da Ata,Março,2008,126.38
3/20/2008,2008,3,4,4.28,7.39,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14,1.7424,1,0,0,4.5,-0.22,Henrique Meirelles,3,Semana depois da Ata,Março,2008,126.38
3/28/2008,2008,3,5,4.36,6.62,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.23,1.7456,1,0,0,4.5,-0.14,Henrique Meirelles,4,Sem acontecimentos,Março,2008,126.38
4/4/2008,2008,4,5,4.33,6.72,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.45,1.7117,1,0,0,4.5,-0.17,Henrique Meirelles,1,Sem acontecimentos,Abril,2008,127.83
4/11/2008,2008,4,5,4.38,6.51,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.64,1.6876,1,0,0,4.5,-0.12,Henrique Meirelles,2,Semana antes do copom,Abril,2008,127.83
4/18/2008,2008,4,5,4.41,7.65,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.76,1.6693,1,0,0,4.5,-0.09,Henrique Meirelles,3,Semana do COPOM,Abril,2008,127.83
4/25/2008,2008,4,5,4.53,8.02,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.81,1.6688,1,0,0,4.5,0.03,Henrique Meirelles,4,Semana da Ata,Abril,2008,127.83
5/2/2008,2008,5,5,4.56,8.02,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.72,1.6506,1,0,0,4.5,0.06,Henrique Meirelles,1,Semana depois da Ata,Maio,2008,129.41
